,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
16,0.2042042042042045,0.5696068012752393,0.9999999999999999,0.04895976397578717,0.04314090626939789,0.024474789915966386,0.047196184838020065,0.5094067668032166,0.2533688498903165
17,0.6406406406406404,0.1381509032943682,0.588235294117647,0.05191006663614629,0.07247051520794537,0.05315126050420168,0.07449432659102122,0.20916952869615596,1.0
18,0.6006006006006022,0.12646121147715172,0.8039215686274509,0.04397476982552521,0.08329900001778479,0.030112044817927168,0.06610754810064134,0.15483924359664003,0.29191476026324037
19,0.20720720720720642,0.5866099893730077,0.9999999999999999,0.03428455160486291,0.04112352576039727,0.016946778711484593,0.04209833908896563,0.18103888222231418,0.2533688498903165
20,0.1821821821821814,0.5494155154091391,0.5490196078431372,0.026603591230479676,0.023122284295468653,0.015721288515406162,0.02483144219700707,0.3881256810250893,0.29191476026324037
21,0.21621621621621578,0.5217853347502661,0.9999999999999999,0.0976397578717127,0.08317815021725636,0.048494397759103636,0.0886367373787206,0.5079102357208867,0.2533688498903165
22,0.7357357357357355,0.026567481402762994,0.35294117647058826,0.28966376723129356,0.4798261949099938,0.2511204481792717,0.4775530340404539,0.10570199031737494,1.0
23,0.2862862862862876,0.6450584484590864,0.7843137254901961,0.03565796836054733,0.048417132216014895,0.02657563025210084,0.054102943594803485,0.09512282589205666,0.7168599185208399
24,0.6116116116116128,0.1381509032943682,0.8431372549019608,0.06940841344931074,0.0893854748603352,0.048669467787114847,0.09110343693471469,0.2535965021172122,0.29191476026324037
25,0.26726726726726824,0.7672688629117959,0.411764705882353,0.06602573884734728,0.07464307883302297,0.04009103641456582,0.080414405525407,0.15988055337167767,0.7168599185208399
26,0.5905905905905904,0.17534537725823585,0.6666666666666666,0.04143140546314665,0.05509000620732464,0.029971988795518205,0.060351915803321825,0.21384532627136177,1.0
27,0.5795795795795797,0.17640807651434676,0.6274509803921569,0.05913322142530139,0.07417752948479206,0.040616246498599434,0.07745436605821411,0.2575481717493552,1.0
28,0.5165165165165178,0.3921360255047821,0.411764705882353,0.074596876748563,0.08100558659217877,0.06726190476190476,0.08699227100805788,0.14397042799409665,0.7168599185208399
29,0.30130130130130084,0.6429330499468655,0.35294117647058826,0.06251589602726487,0.07278088144009932,0.0469187675070028,0.07876993915474428,0.2176797561412946,0.7168599185208399
30,0.22822822822822886,0.5143464399574924,0.8235294117647058,0.032020957322346,0.04903786468032278,0.02906162464985994,0.054596283506002305,0.2476655494406974,1.0
31,0.6026026026026035,0.1285866099893731,0.7843137254901961,0.03314003764179257,0.058969584109248914,0.04824929971988795,0.06051636244038809,0.13448780016827355,0.29191476026324037
32,0.7117117117117129,0.026567481402762994,0.6666666666666666,0.04542448751208098,0.058504034761018,0.02699579831932773,0.06133859562571945,0.1980248548295886,0.29191476026324037
33,0.8298298298298299,0.10308182784272057,0.45098039215686275,0.07586855892975228,0.14851024208566108,0.14131652661064426,0.1486597599079099,0.08513675673438988,0.7168599185208399
34,0.6196196196196198,0.16790648246546214,0.9215686274509803,0.06292283432524544,0.048417132216014895,0.03130252100840336,0.049662884394014145,0.7018385953297197,1.0
35,0.2292292292292295,0.5781083953241231,0.47058823529411764,0.03748919070145989,0.05198634388578523,0.02699579831932773,0.04867620457161651,0.20813506020606615,0.2533688498903165
36,0.1601601601601601,0.5834218916046758,0.8039215686274509,0.03581057022229005,0.04764121663563004,0.021638655462184873,0.04785397138628515,0.25089309112977753,0.29191476026324037
37,0.6316316316316328,0.12433581296493124,0.3137254901960784,0.0406429625108093,0.07091868404717566,0.06292016806722689,0.07087650057556323,0.15769437662928792,1.0
38,0.3003003003003002,0.6535600425079702,0.39215686274509803,0.16717533953914238,0.17132216014897578,0.11736694677871148,0.18039796086170037,0.2464793589053944,0.7168599185208399
39,0.6246246246246248,0.1700318809776835,0.8039215686274509,0.06254132967088866,0.05865921787709497,0.04107142857142857,0.059036342706791645,0.450448959324699,0.7168599185208399
40,0.6076076076076085,0.17109458023379398,0.49019607843137253,0.04188921104837479,0.0808504034761018,0.04642857142857142,0.0792632790659431,0.17934235389856695,1.0
41,0.5945945945945947,0.14346439957492052,0.5098039215686274,0.07210437967343201,0.10599006828057107,0.07475490196078431,0.10639697418187798,0.18155611646735909,1.0
42,0.2042042042042045,0.6099893730074388,0.45098039215686275,0.07195177781168931,0.07774674115456238,0.050980392156862744,0.08255221180726854,0.2758651604805451,0.2533688498903165
43,0.5835835835835841,0.17109458023379398,0.11764705882352942,0.16033368940434406,0.22842954686530104,0.08315826330532212,0.21345173491202105,0.28565812885339514,1.0
44,0.24324324324324387,0.5100956429330505,0.9999999999999999,0.029706495752581514,0.033209186840471756,0.020938375350140054,0.03387600723565203,0.14943242162177078,1.0
45,0.19119119119119077,0.55047821466525,0.8627450980392156,0.073528663716364,0.0882991930477964,0.0671218487394958,0.08781450419338925,0.21798320023172096,0.2533688498903165
46,0.7247247247247248,0.014877789585547418,0.7254901960784313,0.03761635891957882,0.04903786468032278,0.03760504201680672,0.04768952474921888,0.16207362657066804,0.29191476026324037
47,0.21521521521521514,0.5483528161530291,0.6862745098039215,0.03718398697797447,0.03770949720670391,0.023319327731092437,0.04275612563723072,0.21067295623508642,0.2533688498903165
48,0.6166166166166178,0.13390010626992543,0.8235294117647058,0.063685843633959,0.08224705152079453,0.04285714285714286,0.08913007728991942,0.20145929021668668,0.29191476026324037
49,0.7267267267267261,0.014877789585547418,0.1568627450980392,0.0784627905793784,0.09435133457479826,0.053361344537815124,0.09126788357178096,0.22586585012620514,0.29191476026324037
50,0.20120120120120077,0.5674814027630184,0.9215686274509803,0.06009969988300524,0.07588454376163874,0.03599439775910364,0.07794770596941293,0.17976303775120345,0.2533688498903165
51,0.6106106106106104,0.14877789585547285,0.8039215686274509,0.01566712447225189,0.025139664804469275,0.023599439775910364,0.029271501397796416,0.19636280878884432,1.0
52,0.6056056056056054,0.14665249734325236,0.8431372549019608,0.04412737168726792,0.05617628801986344,0.041246498599439775,0.056240749876665025,0.14043944221459015,1.0
53,0.5885885885885891,0.15727948990435747,0.6470588235294117,0.0569967953609034,0.06874612042209807,0.033858543417366944,0.06775201447130406,0.30811299154494426,1.0
54,0.18118118118118254,0.5579171094580229,0.9999999999999999,0.06322803804873087,0.043451272501551834,0.027976190476190474,0.048347311297483965,0.7038454642004939,0.2533688498903165
55,0.6656656656656654,0.10945802337938382,0.0784313725490196,0.05076555267307595,0.07743637492240844,0.041281512605042016,0.07317875349449104,0.2658101267568723,1.0
56,0.23823823823823886,0.512221041445271,0.8039215686274509,0.0049849941502619665,0.004810676598386096,0.0053221288515406156,0.005097845749054432,0.18319747313830154,1.0
57,0.22822822822822886,0.46971307120085015,0.9999999999999999,0.019660206521186222,0.04717566728739913,0.03669467787114846,0.049991777668146685,0.10463993600088274,0.29191476026324037
58,0.6136136136136141,0.1381509032943682,0.8627450980392156,0.047077674347627045,0.05074487895716946,0.0328781512605042,0.052458477224140765,0.31577495482820933,1.0
59,0.6256256256256272,0.14771519659936239,0.588235294117647,0.022686810112416703,0.03134698944754811,0.030707282913165265,0.031080414405525406,0.21911421911421913,1.0
60,0.30430430430430455,0.6524973432518593,0.058823529411764705,0.0782847550740119,0.12818125387957788,0.041631652661064424,0.1121526064791975,0.1550185514682556,0.7168599185208399
61,0.2752752752752752,0.6960680127523915,0.588235294117647,0.04389846889465385,0.05648665425201738,0.04065126050420168,0.06298306199638218,0.06868181128536159,0.7168599185208399
62,0.2292292292292295,0.513283740701381,0.47058823529411764,0.05623378605218984,0.05571073867163252,0.03711484593837535,0.0639697418187798,0.46320740403580646,1.0
63,0.6196196196196198,0.13708820403825728,0.6862745098039215,0.045322752937585836,0.04686530105524519,0.03354341736694678,0.04900509784574905,0.2600239996689701,1.0
64,0.25025025025025016,0.5079702444208292,0.43137254901960786,0.04646726690065619,0.053538175046554934,0.044502801120448174,0.05311626377240585,0.297189004289596,1.0
65,0.22822822822822886,0.4707757704569606,0.7450980392156862,0.05397019176967292,0.10242085661080075,0.047584033613445376,0.09949021542509456,0.08029544420076964,0.29191476026324037
66,0.4344344344344364,0.6790648246546223,0.411764705882353,0.06940841344931074,0.09792054624456858,0.04233193277310924,0.0792632790659431,0.16069433525054827,0.7168599185208399
67,0.19919919919919948,0.842720510095643,0.49019607843137253,0.06920494430032047,0.08535071384233395,0.04621848739495798,0.08978786383818452,0.1282396104881312,0.7168599185208399
68,0.29229229229229325,0.4580233793836346,0.23529411764705882,0.10460857622462993,0.12119801365611421,0.10143557422969188,0.12267719125143892,0.22287278796154536,0.7168599185208399
69,0.528528528528529,0.2933049946865034,0.1764705882352941,0.1880817945978941,0.2122905027932961,0.1612394957983193,0.21526064791975005,0.21634184356077846,0.7168599185208399
70,0.1601601601601601,0.6153028692879916,0.49019607843137253,0.04794241823083575,0.058969584109248914,0.036904761904761905,0.05969412925505673,0.1729562350864126,1.0
71,0.20320320320320384,0.5685441020191284,0.9999999999999999,0.07742001119080319,0.05772811918063315,0.033928571428571426,0.059858575892123005,0.5747713824636902,0.2533688498903165
72,0.6346346346346365,0.15727948990435747,0.6274509803921569,0.008825474337453584,0.019087523277467412,0.015896358543417366,0.013484624239434305,0.1293154577178246,1.0
73,0.3073073073073065,0.5781083953241231,0.5098039215686274,0.021542296149346354,0.02110490378646803,0.012850140056022408,0.02137806281861536,0.3128439607729549,0.7168599185208399
74,0.19619619619619577,0.5324123273113708,0.8431372549019608,0.0626430642453838,0.05074487895716946,0.02930672268907563,0.05311626377240585,0.44505593026303086,0.29191476026324037
75,0.5695695695695697,0.17747077577045722,0.6470588235294117,0.08881428353425912,0.08628181253879579,0.06495098039215685,0.0945568163131064,0.35453304092357346,1.0
76,0.453453453453454,0.4580233793836346,0.13725490196078433,0.03858283737728267,0.0361576660459342,0.02468487394957983,0.040618319355369185,0.37860167445966264,0.7168599185208399
77,0.42242242242242334,0.21785334750265717,0.45098039215686275,0.04761178086372654,0.04934823091247672,0.02850140056022409,0.051636244038809405,0.32351277913408094,0.29191476026324037
78,0.5945945945945947,0.18278427205100956,0.6470588235294117,0.09346864031741187,0.08876474239602732,0.0557422969187675,0.09324124321657622,0.4371043158025407,1.0
79,0.5945945945945947,0.17321997874601536,0.8823529411764706,0.0321989928277125,0.03708876474239603,0.022934173669467785,0.03913829962177273,0.24650004827519623,1.0
80,0.1971971971971982,0.6153028692879916,0.27450980392156865,0.08115875680349967,0.07247051520794537,0.04541316526610644,0.0698898207531656,0.3311540530475442,0.2533688498903165
81,0.5945945945945947,0.14240170031881005,0.47058823529411764,0.0723078488224223,0.11002482929857231,0.05619747899159663,0.10310804144055254,0.18654915104619246,1.0
82,0.6206206206206222,0.14027630180658868,0.39215686274509803,0.07757261305254591,0.09667908131595282,0.055392156862745096,0.09324124321657622,0.2648101405497855,1.0
83,0.4804804804804803,0.19234856535600464,0.7450980392156862,0.007782694948878377,0.0057417752948479206,0.0018557422969187676,0.00328893274132544,0.7778858222645206,0.29191476026324037
84,0.7907907907907905,0.16471838469713118,0.1568627450980392,0.12342947250623124,0.13516449410304157,0.07324929971988794,0.1256372307186318,0.19119736279499594,0.7168599185208399
85,0.7007007007007022,0.054197662061636454,0.6470588235294117,0.04565339030469505,0.07091868404717566,0.026925770308123247,0.06413418845584608,0.18833533330574753,0.29191476026324037
86,0.601601601601601,0.15090329436769423,0.588235294117647,0.10224324736761789,0.18730602110490377,0.12958683473389354,0.16543331688866963,0.055840609095046984,1.0
87,0.18318318318318383,0.5430393198724763,0.5098039215686274,0.2060379469962867,0.2566728739913097,0.17566526610644256,0.2637724058543003,0.2858788154646143,0.29191476026324037
88,0.6526526526526535,0.14027630180658868,0.29411764705882354,0.11160282822117096,0.10226567349472378,0.07492997198879552,0.1039302746258839,0.38968428021682466,1.0
89,0.21521521521521514,0.5494155154091391,0.6862745098039215,0.025331909049290398,0.027467411545623835,0.01838235294117647,0.029929287946061502,0.2428173404504766,0.2533688498903165
90,0.36036036036036023,0.3421891604675875,0.27450980392156865,0.04862912660867796,0.06579764121663563,0.039355742296918766,0.06906758756783424,0.11838457400587578,1.0
91,0.453453453453454,0.4452709883103081,0.8431372549019608,0.049799074215372094,0.06083178150217256,0.04481792717086835,0.06248972208518336,0.1139225665852885,0.7168599185208399
92,0.22522522522522515,0.513283740701381,0.5098039215686274,0.09875883819115927,0.10242085661080075,0.05360644257703081,0.09949021542509456,0.4212769479041669,1.0
93,0.6346346346346365,0.16046758767268843,0.6666666666666666,0.0318429218169795,0.040657976412166355,0.03802521008403361,0.043907252096694625,0.2852719272837616,1.0
94,0.6176176176176185,0.145589798087141,0.6862745098039215,0.04997710972073859,0.04888268156424581,0.03165266106442577,0.05015622430521296,0.27550654473731395,1.0
95,0.6116116116116128,0.1360255047821468,0.19607843137254904,0.022127269952693422,0.03134698944754811,0.014565826330532213,0.03617826015457984,0.2852719272837616,0.29191476026324037
96,0.7097097097097116,0.037194473963868546,0.25490196078431376,0.07914949895722061,0.11980136561142148,0.05553221288515406,0.1274461437263608,0.19432145763506714,0.29191476026324037
97,0.6026026026026035,0.15621679064824656,0.6470588235294117,0.05857368126557811,0.12011173184357542,0.08557422969187675,0.121526064791975,0.08375056895766955,1.0
98,0.7227227227227235,0.00425079702444231,0.411764705882353,0.05407192634416807,0.07386716325263812,0.049509803921568625,0.07383654004275612,0.1909490903573744,0.29191476026324037
99,0.5815815815815828,0.18278427205100956,0.47058823529411764,0.21331196907268934,0.29034761018001237,0.1567577030812325,0.2871238283177109,0.21032813340505652,1.0
100,0.2852852852852852,0.63336875664187,0.47058823529411764,0.07708937382369398,0.10304158907510863,0.054376750700280106,0.10294359480348628,0.15242548378643056,0.7168599185208399
101,0.22322322322322385,0.5090329436769392,0.23529411764705882,0.055216440307238414,0.054003724394785846,0.03098739495798319,0.056569643150797565,0.5183307816443912,1.0
102,0.6996996996996998,0.20935175345377255,0.3333333333333333,0.06872170507146853,0.10816263190564866,0.05619747899159663,0.09801019569149812,0.10512958441952529,0.7168599185208399
103,0.2092092092092095,0.5557917109458028,0.8823529411764706,0.03133424894450379,0.05803848541278709,0.041211484593837534,0.05804966288439401,0.12627412035696062,0.2533688498903165
104,0.6406406406406404,0.16153028692879978,0.6470588235294117,0.0751309832646625,0.07262569832402234,0.051890756302521004,0.07613879296168394,0.33561606046813147,1.0
105,0.7277277277277285,0.007438894792773709,0.43137254901960786,0.03944758126049138,0.03336436995654873,0.02703081232492997,0.03749383325111001,0.32095419373525885,0.29191476026324037
106,0.17617617617617576,0.5696068012752393,0.7843137254901961,0.0805737830001526,0.09636871508379888,0.03799019607843137,0.08666337773392534,0.22630032689204288,0.2533688498903165
107,0.7387387387387392,0.023379383634431594,0.11764705882352942,0.042143547484612645,0.03662321539416512,0.029971988795518205,0.03963163953297155,0.32925063102577895,1.0
108,0.5925925925925934,0.13496280552603634,0.6862745098039215,0.02584058192176611,0.02281191806331471,0.01130952380952381,0.027627035027133696,0.6899628970634889,0.29191476026324037
109,0.18618618618618754,0.5547290116896919,0.5686274509803921,0.12938094511419707,0.1876163873370577,0.06754201680672269,0.18714027298141753,0.28312712928097544,0.2533688498903165
110,0.6666666666666679,0.15727948990435747,0.09803921568627451,0.006256676331451244,0.007138423339540658,0.003956582633053221,0.006742312119717152,0.11207431621632806,0.7168599185208399
111,0.5985985985985991,0.1285866099893731,0.7058823529411764,0.027417467826440813,0.02079453755431409,0.012605042016806723,0.02318697582634435,0.7701824802416519,0.29191476026324037
112,0.5255255255255271,0.3060573857598303,0.7843137254901961,0.050612950811333234,0.06517690875232775,0.0350140056022409,0.06873869429370169,0.16133570571440398,0.7168599185208399
113,0.5995995995995997,0.13390010626992543,0.5686274509803921,0.07869169337199247,0.11731843575418995,0.0714985994397759,0.11560598585758922,0.18103888222231418,1.0
114,0.6606606606606604,0.11477151965993615,0.35294117647058826,0.07515641690828628,0.07619490999379268,0.05717787114845938,0.08123663871073837,0.31507841271154885,1.0
115,0.20620620620620755,0.5557917109458028,0.9999999999999999,0.02927412381097716,0.036312849162011177,0.016631652661064426,0.036507153428712386,0.14766692873201748,0.2533688498903165
116,0.5985985985985991,0.13496280552603634,0.5294117647058824,0.054427997354901066,0.06890130353817504,0.039705882352941174,0.06923203420490051,0.29957517827340313,1.0
117,0.5655655655655654,0.17428267800212538,0.5098039215686274,0.04555165573019991,0.05245189323401614,0.035364145658263305,0.0534451570465384,0.3051751010330892,1.0
118,0.19619619619619577,0.5345377258235922,0.5294117647058824,0.095350729945572,0.14711359404096833,0.05899859943977591,0.13895740832099984,0.2395070412821892,0.29191476026324037
119,0.24224224224224322,0.5451647183846973,0.29411764705882354,0.10346406226155959,0.09667908131595282,0.053816526610644254,0.09472126295017268,0.4152701342050455,0.7168599185208399
120,0.20520520520520513,0.5653560042507966,0.9999999999999999,0.03527646370619055,0.029484792054624457,0.017787114845938375,0.03305377405032067,0.45446269706624737,0.2533688498903165
121,0.6456456456456472,0.14240170031881005,0.25490196078431376,0.12083524085660512,0.10552451893234016,0.07464985994397759,0.11133037329386614,0.4735038137405002,1.0
122,0.23323323323323386,0.46971307120085015,0.5098039215686274,0.10170914085151839,0.15487274984481686,0.0630952380952381,0.15523762539056077,0.142142866994938,0.29191476026324037
123,0.6196196196196198,0.1381509032943682,0.6862745098039215,0.03715855333435068,0.03972687771570453,0.02507002801120448,0.042591679000164445,0.29957517827340313,1.0
124,0.20320320320320384,0.5568544102019128,0.8627450980392156,0.029681062108957726,0.040657976412166355,0.02510504201680672,0.04686729156388752,0.23754844760761923,0.2533688498903165
125,0.6156156156156154,0.13921360255047865,0.6862745098039215,0.03644641131288469,0.038485412787088766,0.021008403361344536,0.03831606643644137,0.25130687852581346,1.0
126,0.29929929929929955,0.6408076514346437,0.1568627450980392,0.06984078539091511,0.08069522036002483,0.05801820728291316,0.09274790330537741,0.20822471414187393,0.7168599185208399
127,0.44444444444444464,0.4537725823591927,0.058823529411764705,0.11516353832850094,0.1658907510862818,0.06295518207282913,0.13747738858740338,0.19960414339112564,0.7168599185208399
128,0.28428428428428454,0.6386822529224228,0.7647058823529411,0.052774810519355,0.06734947237740534,0.05070028011204482,0.06314750863344845,0.1039640832540241,0.7168599185208399
129,0.5935935935935941,0.16365568544102027,0.5294117647058824,0.11124675721043796,0.18637492240844195,0.06446078431372548,0.18533135997368855,0.1497496586253983,1.0
130,0.2272272272272282,0.6089266737513288,0.45098039215686275,0.09100157688590467,0.11390440720049659,0.06838235294117646,0.12004604505837856,0.1536875353443401,0.7168599185208399
131,0.23723723723723644,0.5568544102019128,0.0196078431372549,0.005722569815351747,0.005276225946617009,0.0037815126050420164,0.007893438579181056,0.1833905739231183,1.0
132,0.22022022022022192,0.5696068012752393,0.7254901960784313,0.02098275598962307,0.02219118559900683,0.012675070028011205,0.02220029600394672,0.41444945586957427,0.2533688498903165
133,0.7127127127127135,0.1594048884165784,0.7254901960784313,0.063329772623226,0.058969584109248914,0.034908963585434175,0.06051636244038809,0.21983145060068138,0.7168599185208399
134,0.23223223223223144,0.606801275239107,0.058823529411764705,0.06320260440510708,0.06812538795779019,0.053886554621848735,0.07416543331688867,0.30416132191280126,0.7168599185208399
135,0.38138138138138267,0.5058448459086078,0.9607843137254901,0.02500127168218119,0.04779639975170701,0.02153361344537815,0.040947212629501725,0.056040606336464335,0.7168599185208399
136,0.6996996996996998,0.16896918172157305,0.6862745098039215,0.02731573325194567,0.043761638733705775,0.026855742296918766,0.03667160006577865,0.14694969724555523,0.7168599185208399
137,0.3643643643643646,0.2922422954303934,0.43137254901960786,0.0490869321939061,0.07541899441340782,0.04810924369747899,0.07745436605821411,0.10101929628556848,0.29191476026324037
138,0.2172172172172182,0.5154091392136024,0.5098039215686274,0.08604201637926649,0.06610800744878957,0.04348739495798319,0.06709422792303897,0.7956648873808638,0.2533688498903165
139,0.3623623623623615,0.3124335812964927,0.27450980392156865,0.06628007528358512,0.08131595282433271,0.047093837535014005,0.08238776517020227,0.1572323140370478,1.0
140,0.37337337337337395,0.5196599362380447,0.7450980392156862,0.05679332621191312,0.06378026070763501,0.04418767507002801,0.06594310146357507,0.15005999917242524,0.7168599185208399
141,0.626626626626626,0.16684378320935167,0.8431372549019608,0.019609339233938653,0.01846679081315953,0.013970588235294117,0.01973359644795264,0.31034744348353815,0.7168599185208399
142,0.6906906906906904,0.15621679064824656,0.47058823529411764,0.04720484256574597,0.056641837368094354,0.04569327731092437,0.05426739023186976,0.15230134756761976,0.7168599185208399
143,0.24724724724724823,0.512221041445271,0.5490196078431372,0.10282822117096495,0.1371818746120422,0.10609243697478991,0.13879296168393357,0.1860870884539524,1.0
144,0.1531531531531538,0.6110520722635497,0.6078431372549019,0.08136222595248996,0.08395406579764121,0.06523109243697478,0.08518335800032889,0.18925945849022774,1.0
145,0.25525525525525516,0.4643995749202974,0.8039215686274509,0.034742357190091055,0.07247051520794537,0.0807422969187675,0.07942772570300938,0.1420670059723314,1.0
146,0.6146146146146148,0.15727948990435747,0.6666666666666666,0.04405107075639656,0.07635009310986965,0.07167366946778711,0.0833744449925999,0.113398435883643,1.0
147,0.20320320320320384,0.5600425079702447,0.7647058823529411,0.022330739101683705,0.06983240223463687,0.020168067226890754,0.062325275448117085,0.03290299444145599,0.2533688498903165
148,0.6356356356356354,0.14027630180658868,0.6666666666666666,0.0603540363192431,0.06797020484171322,0.04681372549019608,0.06956092747903306,0.2779340974607247,1.0
149,0.6186186186186191,0.14984059511158376,0.6862745098039215,0.06994251996541025,0.07107386716325263,0.042191876750700276,0.07416543331688867,0.31397497965545307,1.0
150,0.6386386386386391,0.11370882040382568,0.43137254901960786,0.04593316038455669,0.06315952824332713,0.018662464985994397,0.049169544482815325,0.21160397787616725,1.0
151,0.5985985985985991,0.17321997874601536,0.7647058823529411,0.04745917900198383,0.05509000620732464,0.02776610644257703,0.06610754810064134,0.16763217059075047,1.0
152,0.7107107107107105,0.03294367693942668,0.49019607843137253,0.058395645760211605,0.08504034761018,0.03410364145658263,0.09110343693471469,0.1324671383842982,0.29191476026324037
153,0.5915915915915928,0.1381509032943682,0.29411764705882354,0.06282109975075029,0.08860955927995035,0.03357843137254902,0.08682782437099161,0.31979558902635824,1.0
154,0.6096096096096115,0.15302869287991472,0.6666666666666666,0.04331349509130678,0.08705772811918064,0.0772408963585434,0.08847229074165433,0.12586722941752532,1.0
155,0.6326326326326335,0.1285866099893731,0.45098039215686275,0.09825016531868355,0.12430167597765363,0.09327731092436974,0.12678835717809572,0.2286796044192494,1.0
156,0.18818818818818883,0.5579171094580229,0.9999999999999999,0.08787323872017905,0.15828677839851021,0.07983193277310924,0.16329551060680808,0.14241872525896193,0.2533688498903165
157,0.6276276276276285,0.15090329436769423,0.7058823529411764,0.02996083218881937,0.03957169459962756,0.021288515406162466,0.03963163953297155,0.18048716569426632,1.0
158,0.2192192192192195,0.5185972369819343,0.6078431372549019,0.07772521491428862,0.09217877094972067,0.044152661064425766,0.0886367373787206,0.4134425732058869,0.2533688498903165
159,0.41741741741741833,0.6928799149840597,0.411764705882353,0.0626430642453838,0.0834885164494103,0.013130252100840336,0.02384476237460944,0.16379774072081765,0.7168599185208399
160,0.2342342342342345,0.5100956429330505,0.6862745098039215,0.021415127931227424,0.023587833643699565,0.012850140056022408,0.026147015293537246,0.36489841519427324,1.0
161,0.30130130130130084,0.6099893730074388,0.19607843137254904,0.039473014904115165,0.04019242706393544,0.027556022408963585,0.038151619799375106,0.2970579716141846,0.7168599185208399
162,0.19819819819819884,0.6142401700318807,0.49019607843137253,0.06887430693321125,0.0771260086902545,0.0501750700280112,0.07942772570300938,0.31034744348353815,0.2533688498903165
163,0.17917917917917947,0.5356004250797022,0.37254901960784315,0.0015768859046747037,0.0031036623215394167,0.0018557422969187676,0.00328893274132544,0.11983282989200149,0.29191476026324037
164,0.5745745745745747,0.17428267800212538,0.7450980392156862,0.046212930464418336,0.04500310366232154,0.026750700280112043,0.045551718467357345,0.33854015806678533,1.0
165,0.6736736736736741,0.14240170031881005,0.6666666666666666,0.04458517727249606,0.06905648665425201,0.05066526610644258,0.07021871402729814,0.12524654832347143,0.7168599185208399
166,0.39539539539539703,0.579171094580234,0.0392156862745098,0.029630194821710157,0.0473308504034761,0.014565826330532213,0.03042262785726032,0.13235679507868858,0.7168599185208399
167,0.21021021021021014,0.5844845908607867,0.588235294117647,0.07698763924919884,0.07743637492240844,0.0430672268907563,0.07992106561420818,0.351877905132343,0.2533688498903165
168,0.1431431431431438,0.6461211477151965,0.9999999999999999,0.03845566915916374,0.053848541278708875,0.02664565826330532,0.05804966288439401,0.11657770237651897,1.0
169,0.6976976976976985,0.17321997874601536,0.23529411764705882,0.09191718805636095,0.10304158907510863,0.07643557422969187,0.10179246834402236,0.22723824498972428,0.7168599185208399
170,0.5795795795795797,0.18384697130712047,0.6862745098039215,0.057836105600488324,0.06641837368094351,0.03483893557422969,0.06873869429370169,0.2485689852553758,1.0
171,0.2442442442442445,0.5143464399574924,0.27450980392156865,0.05213896942876037,0.06269397889509622,0.04810924369747899,0.06709422792303897,0.3702500655163377,1.0
